Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/1 4:35,000000001157,3,WB_OS,1,West,0,16,Holiday,17778,0,0,0,0,0,0,0
2018/1/1 4:35,000000001157,4,WB_NS,1,West,0,16,Holiday,17778,0,0,0,0,0,0,0
2018/1/1 4:40,000000001157,1,EB_NS,2,East,3,16,Holiday,18426,0,0,3,0,0,0,0
2018/1/1 4:40,000000001157,2,EB_OS,2,East,0,16,Holiday,18426,0,0,0,0,0,0,0
2018/1/1 4:40,000000001157,3,WB_OS,1,West,0,16,Holiday,18426,0,0,0,0,0,0,0
2018/1/1 4:40,000000001157,4,WB_NS,1,West,0,16,Holiday,18426,0,0,0,0,0,0,0
2018/1/1 4:45,000000001157,1,EB_NS,2,East,1,16,Holiday,13056,0,0,1,0,0,0,0
2018/1/1 4:45,000000001157,2,EB_OS,2,East,0,16,Holiday,13056,0,0,0,0,0,0,0
2018/1/1 4:45,000000001157,3,WB_OS,1,West,0,16,Holiday,13056,0,0,0,0,0,0,0
2018/1/1 4:45,000000001157,4,WB_NS,1,West,0,16,Holiday,13056,0,0,0,0,0,0,0
2018/1/1 4:50,000000001157,1,EB_NS,2,East,2,16,Holiday,19583,0,0,2,0,0,0,0
2018/1/1 4:50,000000001157,2,EB_OS,2,East,0,16,Holiday,19583,0,0,0,0,0,0,0
2018/1/1 4:50,000000001157,3,WB_OS,1,West,0,16,Holiday,19583,0,0,0,0,0,0,0
2018/1/1 4:50,000000001157,4,WB_NS,1,West,0,16,Holiday,19583,0,0,0,0,0,0,0
2018/1/1 4:55,000000001157,1,EB_NS,2,East,2,16,Holiday,22778,0,0,2,0,0,0,0
2018/1/1 4:55,000000001157,2,EB_OS,2,East,0,16,Holiday,22778,0,0,0,0,0,0,0
2018/1/1 4:55,000000001157,3,WB_OS,1,West,0,16,Holiday,22778,0,0,0,0,0,0,0
2018/1/1 4:55,000000001157,4,WB_NS,1,West,0,16,Holiday,22778,0,0,0,0,0,0,0
