Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/2 1:00,000000001157,2,EB_OS,2,East,0,0,,20694,0,0,0,0,0,0,0
2018/1/2 1:00,000000001157,3,WB_OS,1,West,0,0,,20694,0,0,0,0,0,0,0
2018/1/2 1:00,000000001157,4,WB_NS,1,West,0,0,,20694,0,0,0,0,0,0,0
2018/1/2 2:00,000000001157,1,EB_NS,2,East,2,0,,25416,0,0,2,0,0,0,0
2018/1/2 2:00,000000001157,2,EB_OS,2,East,0,0,,25416,0,0,0,0,0,0,0
2018/1/2 2:00,000000001157,3,WB_OS,1,West,0,0,,25416,0,0,0,0,0,0,0
2018/1/2 2:00,000000001157,4,WB_NS,1,West,0,0,,25416,0,0,0,0,0,0,0
2018/1/2 3:00,000000001157,1,EB_NS,2,East,2,0,,18611,500,0,1,0,1,0,0
2018/1/2 3:00,000000001157,2,EB_OS,2,East,0,0,,18611,0,0,0,0,0,0,0
2018/1/2 3:00,000000001157,3,WB_OS,1,West,0,0,,18611,0,0,0,0,0,0,0
2018/1/2 3:00,000000001157,4,WB_NS,1,West,0,0,,18611,0,0,0,0,0,0,0
2018/1/2 4:00,000000001157,1,EB_NS,2,East,0,0,,20833,0,0,0,0,0,0,0
2018/1/2 4:00,000000001157,2,EB_OS,2,East,0,0,,20833,0,0,0,0,0,0,0
2018/1/2 4:00,000000001157,3,WB_OS,1,West,0,0,,20833,0,0,0,0,0,0,0
2018/1/2 4:00,000000001157,4,WB_NS,1,West,0,0,,20833,0,0,0,0,0,0,0
2018/1/2 5:00,000000001157,1,EB_NS,2,East,1,0,,17222,0,0,1,0,0,0,0
2018/1/2 5:00,000000001157,2,EB_OS,2,East,0,0,,17222,0,0,0,0,0,0,0
2018/1/2 5:00,000000001157,3,WB_OS,1,West,0,0,,17222,0,0,0,0,0,0,0
2018/1/2 5:00,000000001157,4,WB_NS,1,West,0,0,,17222,0,0,0,0,0,0,0
2018/1/2 6:00,000000001157,1,EB_NS,2,East,6,0,,16482,167,0,5,0,1,0,0
2018/1/2 6:00,000000001157,2,EB_OS,2,East,0,0,,16482,0,0,0,0,0,0,0
2018/1/2 6:00,000000001157,3,WB_OS,1,West,0,0,,16482,0,0,0,0,0,0,0
2018/1/2 6:00,000000001157,4,WB_NS,1,West,0,0,,16482,0,0,0,0,0,0,0
2018/1/2 7:00,000000001157,1,EB_NS,2,East,15,0,,16648,67,2,12,0,1,0,0
2018/1/2 7:00,000000001157,2,EB_OS,2,East,0,0,,16648,0,0,0,0,0,0,0
2018/1/2 7:00,000000001157,3,WB_OS,1,West,0,0,,16648,0,0,0,0,0,0,0
2018/1/2 7:00,000000001157,4,WB_NS,1,West,0,0,,16648,0,0,0,0,0,0,0
2018/1/2 8:00,000000001157,1,EB_NS,2,East,36,0,,15069,83,0,33,0,3,0,0
2018/1/2 8:00,000000001157,2,EB_OS,2,East,0,0,,15069,0,0,0,0,0,0,0
2018/1/2 8:00,000000001157,3,WB_OS,1,West,0,0,,15069,0,0,0,0,0,0,0
2018/1/2 8:00,000000001157,4,WB_NS,1,West,0,0,,15069,0,0,0,0,0,0,0
2018/1/2 9:00,000000001157,1,EB_NS,2,East,19,0,,16959,105,0,17,0,0,2,0
2018/1/2 9:00,000000001157,2,EB_OS,2,East,0,0,,16959,0,0,0,0,0,0,0
2018/1/2 9:00,000000001157,3,WB_OS,1,West,0,0,,16959,0,0,0,0,0,0,0
2018/1/2 9:00,000000001157,4,WB_NS,1,West,0,0,,16959,0,0,0,0,0,0,0
2018/1/2 10:00,000000001157,1,EB_NS,2,East,21,0,,15225,95,0,19,0,1,1,0
2018/1/2 10:00,000000001157,2,EB_OS,2,East,0,0,,15225,0,0,0,0,0,0,0
2018/1/2 10:00,000000001157,3,WB_OS,1,West,0,0,,15225,0,0,0,0,0,0,0
2018/1/2 10:00,000000001157,4,WB_NS,1,West,0,0,,15225,0,0,0,0,0,0,0
2018/1/2 11:00,000000001157,1,EB_NS,2,East,18,0,,13657,56,0,17,0,0,1,0
2018/1/2 11:00,000000001157,2,EB_OS,2,East,0,0,,13657,0,0,0,0,0,0,0
2018/1/2 11:00,000000001157,3,WB_OS,1,West,0,0,,13657,0,0,0,0,0,0,0
2018/1/2 11:00,000000001157,4,WB_NS,1,West,0,0,,13657,0,0,0,0,0,0,0
2018/1/2 12:00,000000001157,1,EB_NS,2,East,24,0,,16678,208,0,19,0,4,1,0
2018/1/2 12:00,000000001157,2,EB_OS,2,East,0,0,,16678,0,0,0,0,0,0,0
2018/1/2 12:00,000000001157,3,WB_OS,1,West,0,0,,16678,0,0,0,0,0,0,0
2018/1/2 12:00,000000001157,4,WB_NS,1,West,0,0,,16678,0,0,0,0,0,0,0
2018/1/2 13:00,000000001157,1,EB_NS,2,East,24,0,,15949,42,0,23,0,1,0,0
